TIME_DATE,STATUS,SENSOR_ID,INT
19/04/2024 16:31,ENTERED,IR_ENTRANCE,27
19/04/2024 16:32,EXITED,IR_EXIT,26
19/04/2024 16:32,ENTERED,IR_ENTRANCE,27
19/04/2024 16:32,ENTERED,IR_ENTRANCE,28
19/04/2024 16:32,EXITED,IR_EXIT,27
19/04/2024 16:32,EXITED,IR_EXIT,26
19/04/2024 16:33,ENTERED,IR_ENTRANCE,27
19/04/2024 16:33,EXITED,IR_EXIT,26
19/04/2024 16:33,EXITED,IR_EXIT,25
19/04/2024 16:33,ENTERED,IR_ENTRANCE,26
19/04/2024 16:33,EXITED,IR_EXIT,25
19/04/2024 16:33,ENTERED,IR_ENTRANCE,26
19/04/2024 16:33,ENTERED,IR_ENTRANCE,27
19/04/2024 16:33,EXITED,IR_EXIT,26
19/04/2024 16:34,EXITED,IR_EXIT,25
19/04/2024 17:00,ENTERED,IR_ENTRANCE,24
19/04/2024 17:00,EXITED,IR_EXIT,23
19/04/2024 17:26,EXITED,IR_EXIT,22
19/04/2024 17:26,ENTERED,IR_ENTRANCE,23
19/04/2024 17:26,EXITED,IR_EXIT,22
19/04/2024 17:26,EXITED,IR_EXIT,21
19/04/2024 17:26,EXITED,IR_EXIT,20
19/04/2024 17:27,ENTERED,IR_ENTRANCE,21
19/04/2024 17:27,ENTERED,IR_ENTRANCE,22
19/04/2024 17:27,ENTERED,IR_ENTRANCE,23
19/04/2024 17:27,ENTERED,IR_ENTRANCE,24
19/04/2024 17:27,ENTERED,IR_ENTRANCE,25
19/04/2024 17:27,ENTERED,IR_ENTRANCE,26
19/04/2024 17:27,ENTERED,IR_ENTRANCE,27
19/04/2024 17:27,ENTERED,IR_ENTRANCE,28
19/04/2024 17:27,ENTERED,IR_ENTRANCE,29
19/04/2024 17:27,EXITED,IR_EXIT,28
19/04/2024 17:27,ENTERED,IR_ENTRANCE,29
19/04/2024 17:27,EXITED,IR_EXIT,28
19/04/2024 17:27,EXITED,IR_EXIT,27
19/04/2024 17:28,ENTERED,IR_ENTRANCE,28
19/04/2024 17:28,ENTERED,IR_ENTRANCE,29
19/04/2024 17:28,ENTERED,IR_ENTRANCE,30
19/04/2024 17:28,ENTERED,IR_ENTRANCE,31
19/04/2024 17:28,EXITED,IR_EXIT,30
19/04/2024 17:29,ENTERED,IR_ENTRANCE,31
19/04/2024 17:29,ENTERED,IR_ENTRANCE,32
19/04/2024 17:29,ENTERED,IR_ENTRANCE,33
19/04/2024 17:29,EXITED,IR_EXIT,32
19/04/2024 17:29,ENTERED,IR_ENTRANCE,33
19/04/2024 17:29,ENTERED,IR_ENTRANCE,34
19/04/2024 17:29,EXITED,IR_EXIT,33
19/04/2024 17:29,ENTERED,IR_ENTRANCE,34
19/04/2024 17:29,EXITED,IR_EXIT,33
19/04/2024 17:42,ENTERED,IR_ENTRANCE,34
19/04/2024 17:42,ENTERED,IR_ENTRANCE,35
19/04/2024 17:43,ENTERED,IR_ENTRANCE,36
19/04/2024 17:43,ENTERED,IR_ENTRANCE,37
19/04/2024 17:43,EXITED,IR_EXIT,36
19/04/2024 17:45,ENTERED,IR_ENTRANCE,37
19/04/2024 17:47,EXITED,IR_EXIT,36
19/04/2024 17:47,ENTERED,IR_ENTRANCE,37
19/04/2024 17:47,ENTERED,IR_ENTRANCE,38
19/04/2024 17:47,ENTERED,IR_ENTRANCE,39
19/04/2024 17:47,ENTERED,IR_ENTRANCE,40
19/04/2024 17:47,ENTERED,IR_ENTRANCE,41
19/04/2024 17:47,ENTERED,IR_ENTRANCE,42
19/04/2024 17:47,ENTERED,IR_ENTRANCE,43
19/04/2024 17:47,ENTERED,IR_ENTRANCE,44
19/04/2024 17:47,ENTERED,IR_ENTRANCE,45
19/04/2024 17:47,ENTERED,IR_ENTRANCE,46
19/04/2024 17:47,ENTERED,IR_ENTRANCE,47
19/04/2024 17:47,ENTERED,IR_ENTRANCE,48
19/04/2024 17:47,ENTERED,IR_ENTRANCE,49
19/04/2024 17:47,ENTERED,IR_ENTRANCE,50
19/04/2024 17:47,EXITED,IR_EXIT,49
19/04/2024 17:48,EXITED,IR_EXIT,48
19/04/2024 17:48,EXITED,IR_EXIT,47
19/04/2024 17:48,EXITED,IR_EXIT,46
19/04/2024 17:48,EXITED,IR_EXIT,45
